"lagoslakeid","UID","mercury","atrazine","microcystin","ecoli","chla","tp","tn","secchi","DOC","conductivity","lake_huc12","neon_zoneid","lake_lon_decdeg","lake_lat_decdeg","lake_shorelinedevfactor","ws_zoneid","ws_area_ha","value.soil_clay_pct","value.soil_depthtobedrock_cm","value.soil_kffact","value.soil_orgcarbon_gperkg","nlcd_devsum_pct","ag_total","value.runoff_inperyr","P_Ag_Buffered","DMR_Metals_TWPE_lb_eq_yr","DMR_Organic_Enrichment_Disch","Number_of_CSOs","SNFA_MEAN","PIMPV","Manure_P_kg_ha","HUC12_Pop","lake_waterarea_ha"
4594,2010382,0.0398,0.06,1.182,0,69.12,75.52,1.816,0.4,5.67,482,71000060603,5,-94.62991153,42.48536403,1.921388198,4594,852.0188,27.13676536,4780.076558,0.2334743522,48.11036235,11.80327869,84.41036489,5.113613734,15.9635164,0,11281.26826,0,79.86418152,1.876241122,3.457908736,1654.409899,183.1390487
4621,2010312,0.0418,0.06,0,0,10.93,35.17125,0.729,1.4,6.38,449.2,102300030704,5,-94.90590118,43.17120737,1.560771333,4621,973.6068,23.08772757,7780.467314,0.2415664619,75.22677106,8.986792279,76.54936732,4.190807845,28.61789235,0,0,0,60.57028961,0.7744972099,3.351769383,761.9173298,466.1653222
4656,2011412,0.163,0,0.61,0,18.6,23.4,0.588,0.7,16.1,18.2,70500010904,4,-91.27447646,45.35168339,1.128826986,4656,126.2881,10.79239766,2370.682749,0.1299999952,94.52704678,7.351891506,4.282655246,10.1313292,82.74426471,0,0,0,5.012633801,0.3784951803,1.143650814,922.0851027,43.65189118
4673,2011297,0.0678,0,0.152,0,4.62,10.6,0.187,4,4.16,228,70300050804,5,-92.56396151,45.31540439,1.290190102,4673,423.9166,10.56149388,3016.184804,0.2202441084,85.46383344,5.115686691,36.76501804,7.463689345,87.46295627,0,0,0,16.61902428,0.785597487,1.031655537,2334.367119,27.47346266
4674,2011072,0.116,0,0,2,5.3,15,0.241,4,4.48,89.3,40103010801,4,-91.34370447,46.58200534,2.935460246,4674,222.0120738,14.86222027,2489.848618,0.1299999952,110.2874068,12.63669502,0.0405022276,14.55176635,92.13951067,0,0,0,0.2281169593,0.2885073088,0.06142791387,178.4089191,114.4379074
4694,2011284,0.142,0,0.261,0,16.4,20.6,0.45,1.6,11.9,26.5,70500070201,4,-91.90126198,45.58080405,1.659997791,4694,454.8904,8.766673343,2922.387142,0.2700000107,130.9569397,4.51843044,7.590170432,10.28160276,67.64737292,0,0,0,9.1933918,0.5271470371,3.185281582,1299.737477,30.55997436
4714,2010632,0.0555,0,0.167,0,29.8,32.4,0.575,0.75,9.07,438,40302010102,5,-89.36395971,43.54617816,2.117596463,4714,2123.911027,15.37554453,2285.289239,0.1988616338,122.8727626,10.71852228,33.34604304,8.862820671,64.79390681,0,0,0,33.1065979,1.58009392,1.073017643,3720.287923,165.0312127
4763,2011018,0.0367,0,0,0,3.39,23.5,0.691,23.7,11.6,326,71200060202,5,-88.51729322,42.81312148,1.379709878,4763,137.6916,20.98430347,2290.57881,0.3100000024,136.3505559,5.101373447,64.74820144,7.957811952,86.74473068,0,0,0,21.51694107,1.784696271,1.023507642,5272.904057,28.32843932
4785,2010793,0.134,0,0.179,1,4.18,11.8,0.483,3.4,8.34,157,40301040501,4,-88.4747278,44.88919012,1.716314849,4785,420.8040216,9.861493997,1404.446198,0.1789155079,129.9973321,8.534759358,22.5026738,10.53627461,82.861929,0,0,0,8.070993423,0.293850663,0.6008874799,472.1182025,84.65598231
4804,2010501,0.0507,0,0,0,1.19,8.13375,0.186,5.32,3.17,80.6,10801060501,0,-72.70181789,43.45185706,2.294240232,4804,1856.39165,5.915003696,1115.139,0.2412394566,247.1750185,6.051789351,2.235476675,29.48544099,79.94579946,0,0,0,0.2022877038,0.5982825122,0.02521947485,667.063632,76.57092242
4900,2011038,0.0474,0.09,0.115,73.8,18.5,43.4,0.285,1.5,4.16,255,70700040205,5,-90.09250027,43.60666174,5.040554743,4900,7221.744,17.3245776,998.2755624,0.3126224642,117.3706928,6.404088246,37.88857036,9.568833015,80.91623268,0,0,0,20.26341438,0.5385562855,1.471482302,839.2898327,244.8460668
4922,2010768,0.237,0,0,0,15.52,33.35375,0.856,0.75,17.14,50.9,40103020401,4,-90.82876961,46.29357377,3.142690581,4922,3228.892335,6.102021416,1795.956301,0.182185063,136.8131518,2.856744705,0,14.160329,85.03649635,0,0,0,0.04316290841,0.09650965291,0.003965772161,34.03429798,91.95096875
4938,2011193,0.143,0,0,0,1.56,5.49,0.207,6.5,5.48,63.6,70500020201,4,-89.82869797,45.91582067,1.121503266,4938,24.1153,8.986577181,2059.577181,0.1299999952,186.5704698,21.80451128,0,13.4308197,100,0,0,0,0.05347049236,0.3299923898,0.0002781368474,748.2036637,14.40471075
4981,2011164,0.199,0,0,0,2.02,9.33375,0.175,3.7,3.15,111,41504050101,0,-72.26258613,44.62509177,1.988475551,4981,763.3947645,8.509036145,924.7733735,0.2907262554,274.803253,2.617307239,2.004244282,24.74014031,78.91873119,0,0,0,1.912757277,0.6078990401,0.8385693911,1271.638109,40.23082021
5006,2011013,0.0572,0,0,1,0.751,14.1,2.66,23.7,2.78,464,70600010304,5,-90.95912313,43.53718706,2.319573309,5006,1785.117,20.16243885,875.1017197,0.332262855,83.33067729,10.84774825,56.81073176,8.91098867,55.95943368,0,0,0,16.15711594,1.488087144,2.671450237,1930.352129,14.20086382
5160,2011140,0.258,0,0,0,3.95,9.83875,0.275,3.34,4.34,45.5,41504020305,0,-73.05255279,43.89089047,1.616294084,5160,137.4971698,10.56352023,942.4350603,0.2300000042,292.8012775,0,0.0653594771,22.2215315,52.18001497,0,0,0,2.015515327,0.4547705013,0.7534701166,1379.129796,42.26084947
5252,2010197,0.0475,0.1,0,1,1.79,11.1925,0.495,4.4,6.49,205.1,102801020603,5,-93.76883849,40.59967781,2.299697043,5252,424.0826,22.38735005,5712.811123,0.3271892892,73.9480916,7.52071383,4.71637986,7.314392673,35.63076619,0,0,0,16.24192238,0.3611845973,1.68633695,101.3424858,24.3474507
5329,2010338,0.0214,0.15,0,2,76.8,79.3275,2.546,0.5,4.43,454.1,71000020501,5,-94.65031225,43.1556993,3.65975397,5329,3148.589,25.6198085,6219.734231,0.2422020185,52.09087373,7.710781371,88.06358464,4.559219992,16.79815942,0,0,0,64.06265259,0.6477768876,6.082399681,971.5968278,371.9665993
5381,2011179,0.226,0,0,0,11.6,38.9,0.566,1,17,60.4,70500030301,4,-90.66046073,45.76449763,1.160854493,5381,884.603,8.913353721,2497.40999,0.2188355037,115.6312946,3.216612378,0.0101791531,12.50470332,98.72122762,0,0,0,0.07282891124,0.08729825694,0.008194987148,25.17636531,36.0370543
5414,2010637,0.0486,1.05,0.13,0,70.66,78.3775,3.838,0.8,3.57,370.6,70600040309,5,-91.90889065,43.17435042,2.166666949,5414,617.3338,20.09752187,1628.941254,0.3179737676,122.0220117,15.01457726,79.94169096,8.06237144,45.64599699,0,4103.812382,0,77.18365479,1.496328867,3.647220893,1492.094996,13.07076442
5519,2011128,0.16,0,0,2,4.18,10.545,0.168,23.7,2.23,166.8,10802010502,0,-72.61131283,42.74237234,2.319534073,5519,220.0219978,11.78958162,745.9954881,0.2790976306,308.9979491,4.634946678,0.9844134536,22.63218627,64.0625,0,0,0,4.988817692,2.535147545,0.38423562,2961.181825,12.47534565
5542,2011111,0.24,0,0,3.1,2.27,10.27875,0.301,3.4,5.72,52,10801030201,0,-71.81126065,44.44707254,1.638447521,5542,1583.683085,5.965755379,1129.503111,0.3199999928,236.0869243,3.405150361,0.1250639532,18.71025634,88.79508826,0,712.84,0,0.3404954076,0.5084365664,0.04829366153,1286.298316,89.45827028
5633,2010772,0.357,0,0,0,2.58,13.395,0.28,3.3,4.03,11.8,10802010403,0,-72.47251748,42.83415919,2.634791683,5633,382.5351164,6.814401141,1292.247386,0.2849245921,302.8612167,0,0,19.13354677,82.18591988,7.035012586,8263.44,0,0.2897402942,1.177619843,0.1139021697,3207.140259,14.04901278
5649,2011334,0.102,0,0,0,9.04,25.83,0.438,23.7,5.82,380.7,10700061206,0,-71.42351037,42.7716086,1.466511089,5649,1026.09027,9.513641548,849.7031319,0.2089555432,301.9649092,44.7864597,1.473296501,22.35577519,72.44582043,370.0500668,620730,8,2.369892597,23.63238843,0.00565154064,107693.094,16.24972933
5826,2011279,0.18,0,0,23.1,3.52,15.53,0.351,1.4,6.35,20.5,10400010502,0,-71.13444695,44.83985797,1.232544399,5826,289.2339142,9.175251256,1052.283291,0.2393079823,296.2691583,3.117206983,0,29.76094084,84.19243986,0,0,0,0.09738455713,0.3158269766,0.0154729922,187.9473681,16.81925859
5934,2011105,0.268,0,0,0,36.8,39.2375,0.669,1.6,7.19,50.9,10802020103,0,-72.10311031,42.73343043,1.282560069,5934,1205.40261,7.047539743,1305.115443,0.2099999934,261.2074943,4.448093141,1.171729234,23.30455812,91.56771381,8.498554383,0,0,0.8339805603,2.276446544,0.1917284522,13550.11764,57.01738722
5993,2011137,0.117,0,0,0,15.47,21.38625,0.433,1.55,5.97,81.3,10700060402,0,-71.24416133,43.3673844,1.697453487,5993,560.85887,8.014334582,1219.154423,0.2399999946,275.0133572,10.16704144,4.416961131,19.99609989,95.45454545,0,0,0,0.5962395072,0.5629255197,0.03256094581,1266.334348,37.01113362
6006,2011071,0.121,0,0,0,9.07,20.32375,0.371,1.25,4.12,15.8,10700010206,0,-71.75197781,43.87766813,1.417853878,6006,2303.659359,5.395773597,1296.129934,0.2110076534,247.6646765,1.147809792,0,24.21153383,80.77373974,0,0,0,0.2678122818,1.217212855,0.08930833974,1314.395306,20.1506479
6012,2011404,0.22,0.03,0,0,12.75,15.77125,0.293,2.7,4.69,33,10700060401,0,-71.30383293,43.48254039,1.430740507,6012,979.8618051,8.594564615,1282.088926,0.200000003,271.7400629,4.487061846,0.1835199119,19.98102408,90.40867389,0,0,0,0.5059897304,0.6954989971,0.03087441436,5583.070439,37.51327352
6016,2011224,0.0932,0,0,3.1,14.08,17.6775,0.225,2.3,3.23,63.4,10600020803,0,-71.09367981,43.83730736,1.900690738,6016,2737.120872,8.431942938,1358.187227,0.2208871595,281.3879631,3.678138251,1.43641324,26.54519735,79.0582404,0,0,0,0.2596288323,0.3750958295,0.01039731901,339.2869381,18.26793971
6034,2011358,0.128,0,0,0,2.99,6.0975,0.293,3.5,5.39,27.1,10600020401,0,-71.00889398,44.08643773,2.157775717,6034,1976.906007,9.191576832,1614.247944,0.2172491382,281.6933583,2.872882899,0.1183755236,28.984539,74.67532468,0,0,0,1.007860184,0.1650202766,0.02644385736,838.96905,68.238267
6065,2010211,0.0546,0.07,0,0,5.58,13.7775,0.453,1.7,5.14,287,102802020203,5,-92.64383934,40.17719092,5.108142315,6065,3567.557,20.42401554,3185.467507,0.3366069029,73.30335011,8.527483611,13.96369138,8.183897703,51.50541951,0,0,0,3.695113659,1.331194136,0.1052895744,2043.49124,234.8933227
6096,2011257,0.17,0,0,1,2,8.0075,0.279,3.5,2.95,89.1,10600020203,0,-71.13570148,43.9683604,4.311739663,6096,4793.398139,9.088521621,1628.719776,0.2201970453,262.6432911,9.378815486,0.2780021413,27.96286624,78.8647343,0,0,0,0.08695652336,1.723720696,0.002421466844,2767.315199,48.73600909
6181,2010216,0.0979,2.8,0,0,8.96,27.92125,0.58,1.5,5.73,188.5,71100040701,5,-91.15150023,39.33843603,2.983089476,6181,317.7484,19.36343051,2933.07529,0.3810444373,53.16926125,2.745542032,43.58901783,8.301346317,60.12288326,0,0,0,13.04429054,3.095778446,0.2452866683,5290.420311,17.1523497
6186,2010938,0.0809,0.15,0.122,5.2,18.08,38.1825,0.646,1.23,4.29,279.3,71100090101,5,-90.79359214,38.79850206,2.139745532,6186,233.8296,20.60378879,1740.510681,0.3799999952,63.56590085,89.80694981,1.66023166,8.543072395,87.20161948,0,15957.12974,0,19.36239433,10.37402294,0.3982442015,34578.16682,28.9168743
6199,2011226,0.0362,1.33,0.109,56.5,26.08,38.24125,0.761,0.89,4.7,212.5,102400120706,5,-94.49779458,39.41430868,9.840549698,6199,50714.01,27.22237471,3259.413856,0.3405383281,46.05088945,5.706518846,78.69477577,8.736724919,67.15830116,0,0,0,16.80648613,0.8631545523,0.4848028749,1274.331983,3160.132438
6239,2010694,0.12,0,0,0,2.26,5.74125,0.208,4.91,2.88,19.9,10600020605,0,-71.22307036,43.8395639,1.159550587,6239,330.885794,8.853869796,1479.446493,0.2060727839,257.3710534,1.765344921,0,25.80905856,88.96336014,0,0,0,0.418938458,0.8426235942,0.01693805665,942.6917598,51.0465587
6319,2010401,0.136,0,0,0,2.97,15.7975,0.366,23.7,4.62,18.6,10801030505,0,-71.89117155,44.04754946,2.131014949,6319,562.3991083,7.944200423,1152.619327,0.213733614,268.0845941,2.894147745,0,21.28050265,83.44654987,0,0,0,0.3447262645,0.4464525544,0.1243575161,817.7981943,38.69100548
6327,2010612,0.265,0,0,2,1.8,2.91625,0.149,4.6,3.67,26.8,10801010101,0,-71.20041377,45.2386656,1.494742222,6327,672.4431607,8.222857143,774.2108711,0.2965165829,330.9569338,1.69795693,0,30.19042636,100,0,0,0,0,0.1911192474,7.76e-05,15.89171987,93.38143239
6422,2011095,0.0538,1.03,4.04,4.1,50.72,58.55125,2.441,1.1,3.77,457.1,70801041002,5,-90.4026023,40.98825343,3.905341953,6422,1743.85,25.71622677,3370.842678,0.2804226018,48.25248581,27.47678019,68.48297214,8.948134239,35.30360531,0,0,0,56.38459778,3.280674673,1.424046834,1993.5735,45.05020584
6441,2010341,0.158,0,0,13.1,2.84,17.0125,0.395,2.15,6.08,140.2,11000020204,0,-72.21896595,41.92454355,1.90753861,6441,1013.758422,7.868610543,1293.661303,0.2351933497,372.4320384,7.609565295,0.3822562006,25.14984459,81.03986135,0,0,0,3.150050163,1.47426268,0.2185922515,9667.566092,21.39717232
6445,2011069,0.0205,0.414,0.543,17.3,3.15,14.6175,0.398,2.6,3.85,1197.2,71300051101,5,-90.14882591,40.51189949,9.765412481,6445,537.4399,22.28360958,2766.751214,0.3821413,65.58312406,6.144316089,32.66365311,8.597966682,48.7078762,0,0,0,51.74835205,1.630914733,0.3315242195,780.9806651,65.29126922
6522,2010223,0.1197,0.12,0,4.1,20.16,50.1725,0.771,0.9,4.46,544.5,71300060204,5,-88.38036883,40.20021563,2.554449001,6522,262.1287,21.54464286,3027.461882,0.3053571529,60.19848901,90.31593407,7.692307692,9.551648858,9.767075939,0.2389109999,7939.292216,0,73.08175659,3.015475786,0.05259124772,6215.192957,11.62580237
6573,2011106,0.043,4.29,0,3,3.27,59.466,0.878,3.8,4.81,551.1,71300030303,5,-89.7457123,40.63113605,3.167285902,6573,353.1174,22.21143583,2962.860229,0.3700000048,51.36620076,17.91613723,56.08640407,8.802622995,80.66616089,0,154.263,0,38.78883743,5.965226313,0.2002322723,9270.610053,18.21285115
6582,2010234,0.1809,0,0,2,2,15.0475,0.373,3.65,3.18,57.1,11000020206,0,-72.10974178,41.84080463,1.714625182,6582,262.4724935,8.608352145,1324.074868,0.2391008877,337.817532,3.122855182,10.43239533,25.45360159,77.2280874,36.55785307,31087.73603,0,2.672237873,3.687869736,0.1935414146,15234.05099,32.83974265
6635,2010306,0.0447,0.16,0.502,6.3,21.07,48.26,0.878,0.9,5.12,212.1,20402050103,1,-75.865098,40.11273156,1.449441568,6635,708.1928594,17.66320903,1592.732668,0.3129966825,124.6437763,9.513499745,55.19612837,20.76344671,83.48517873,0,1390.97,0,52.09981918,4.317621167,0.9397089786,25090.9362,57.12342973
6729,2010774,0.183,0,0,0,1.7,7.96375,0.175,5.9,1.78,13,11000050305,0,-73.48234181,42.02180759,1.629105952,6729,564.2739766,11.02800847,1485.182381,0.3100000024,365.2414916,1.54902587,0,23.02823646,76.43287098,10.0005989,4123.97192,0,1.271615505,0.9214177837,0.1197573906,2539.800162,63.09246159
6756,2010593,0.0646,0.42,0,0,4.84,9.42125,1.146,3.2,2.69,190,20503030804,1,-78.05806695,40.38020874,9.667283858,6756,235346.9665,19.56102587,963.587978,0.2839469003,184.1560197,6.334169395,21.95512189,18.21367931,38.06028834,0,54.95,0,2.48242569,0.5496330079,0.5167019781,1353.017053,3292.484788
6765,2011025,0.058,0.16,0,13.2,14.3,74.4625,1.07,2.7,6.78,535.9,71200011503,4,-87.76115306,41.39128043,2.033770134,6765,611.1581,25.87269509,3178.653489,0.349999994,69.96548163,41.47383935,35.19528371,11.36321024,27.87006707,0,168.128,0,64.70896149,6.023955235,0.2783836564,8966.147093,16.79285729
6852,2011021,0.1158,0.05,0.426,0,3.42,22.195,0.771,4.8,6.09,838.1,71200061104,5,-88.10331141,42.19768882,1.302484853,6852,125.9175,22.99323753,3468.333052,0.3434546699,115.7802198,91.79157744,0,9.896043014,88.84708412,0,5211.159,0,3.620804787,17.90134547,0.01162861805,34581.81516,94.34253427
6901,2010263,0.0459,0,1.003,0,3.34,22.345,0.944,3.2,12.52,536.5,71200061102,5,-88.22466406,42.31940732,2.425579435,6901,592.3224,20.53451979,2826.938631,0.2268803179,115.4907947,9.340826246,18.22600243,9.237579119,62.76952676,358.2946143,55781.808,0,28.84489632,12.35511986,0.4213649201,43364.28175,26.80727223
7086,2010935,0.111,0.05,0,8.6,4.48,22.70875,0.35,2.1,2.75,206.7,50100070102,0,-79.0522758,40.16164784,2.911014055,7086,2478.542449,18.11928538,833.6455572,0.3131914711,232.054323,8.943679872,27.5318639,28.05469787,54.37349738,0,3912.6,0,8.087684631,1.562290279,0.9621918033,4791.585309,17.22441226
7109,2011321,0.055,0.03,0.216,1,18.4,26.02625,0.444,2.4,4.45,56.6,51402040704,6,-88.27483264,37.6158841,2.510526093,7109,354.5785066,16.31997972,1177.943712,0.400000006,98.18306288,7.023326572,0.9381338742,14.48079978,49.55149215,0,0,0,19.67097282,0.5428910793,0.05403670497,120.868368,10.7672626
7269,2010929,0.181,0.53,0.183,1,1.95,6.79625,1.19,7.6,2.81,283.7,50100070103,0,-78.97624911,40.15816917,2.699743764,7269,20675.17413,20.20201474,819.8579998,0.3294380479,205.5149447,8.502126511,31.70699855,26.91546254,63.41805707,22.69285547,931.5222352,0,6.84108448,1.042986242,0.8163188169,2632.32333,355.1371227
7329,2010349,0.345,0,0,0,2.09,4.07125,0.189,5.74,2.46,64.9,10802070204,0,-73.04001006,41.88119305,1.461213904,7329,204.0674121,9.024914509,1118.641969,0.2389836456,335.0200293,16.48254529,0.7512152011,25.48229874,82.11206897,0,516.3607106,0,0.4782978892,0.9293518649,0.02438718186,5433.959288,99.3635189
7429,2010787,0.697,0,2.57,0,15.64,22.26875,0.51,2.4,3.22,337.3,11000051003,0,-73.20712215,41.42188975,4.283095568,7429,35889.75503,9.446091129,1228.67633,0.2296726781,298.3096541,16.30187582,8.221898484,24.73674683,85.21714922,0,100165.672,0,1.668679833,5.890785299,0.008989969536,38121.98925,302.5661288
7539,2010519,0.072,0,0.345,0,7.5,6.03125,0.518,1.8,3.56,454.9,10900040608,0,-71.46879732,41.78851674,1.221340779,7539,134.5527538,13.40641711,1221.772727,0.1408823574,157.3870321,92.31283422,0.2005347594,26.38815991,59.01551632,10.24836346,2785.394571,0,0.9944370389,31.9928145,0.04421806641,39796.37714,13.83784891
7585,2011487,0.131,0.03,0,0,8.48,13.31375,0.228,3.5,3.7,88.1,10100030302,0,-68.24156672,47.20652446,3.047413278,7585,19010.6907,16.59390162,886.1830429,0.2302380787,260.0907682,3.719151072,22.33005572,22.30818734,69.13609026,0,0,0,28.16456032,0.9170473892,0.04390232072,1181.103968,2773.710152
7593,2010658,0.174,0,0,3,10.59,15.32125,0.469,1.26,7.15,132.4,10900030203,0,-71.69112391,41.88334084,2.473988846,7593,1514.360832,6.10084445,1126.825848,0.2342742499,363.3888141,6.746314788,2.306229196,25.78771024,93.11355311,0,0,0,2.144917727,2.789693429,0.06546251186,5530.510193,19.9241382
7596,2010692,0.28,0,0,3.1,2.44,8.73625,0.348,5.08,3.05,143.9,10900050401,0,-71.48821475,41.43480197,1.99305221,7596,98.48364097,8.011554622,1385.461134,0.1208576639,207.3960084,78.46715328,1.186131387,28.558165,87.92359827,0,0,0,4.805049419,11.9154257,0.08389499552,14104.05445,18.00096359
7667,2011399,0.263,0,0,0,3.46,9.32125,0.313,2.99,8.55,38,10100060101,0,-69.9086427,46.05722371,1.476057998,7667,2379.673484,12.0055008,766.8653067,0.2419905237,311.3348231,0.8445370195,0,22.67072587,0,0,0,0,0,0.0166407439,0,0,78.38906549
7679,2010607,0.0991,0,0,0,1.71,11.6925,0.256,23.7,6.69,33.7,10300030703,0,-70.05433831,44.95802607,2.21944301,7679,20775.06812,8.968919265,1358.387093,0.216633653,267.0228975,2.330014644,0.6264784632,29.44283616,86.10954263,0,0,0,0.562851131,0.397603721,0.03102849643,342.9458785,165.0761659
7712,2011400,0.307,0.03,0,0,3.01,6.46,0.223,4.44,6.01,29.6,10300010303,0,-70.36482118,45.63452476,2.046514141,7712,8202.327494,10.60221183,993.5632236,0.207900806,294.9383972,2.041757735,0,23.24280937,100,0,0,0,0,0.2727935609,0,354.1612515,290.0077243
7812,2010457,0.255,0,0,1,1.6,10.55625,0.389,4.2,3.3,43.1,11000010602,0,-71.8752007,41.50787282,1.796595632,7812,135.2321246,7.438873626,1183.553571,0.2399999946,332.614011,1.611820013,0,28.11746954,73.82014557,0,0,0,14.65655422,3.780035269,3.745622976,7526.70448,38.87034335
7835,2010567,0.101,0,0,2,3.21,6.545,0.246,2.84,4.77,37.9,10600020503,0,-70.74640906,43.96728773,1.269192897,7835,118.4749579,7.643869892,1164.829024,0.2199999988,268.6213511,6.292645944,0,25.31659239,95.5613577,0,0,0,0.9228090048,0.2929862013,0.01204553101,355.2177232,27.64504268
7848,2010610,0.271,0,0,0,1.66,6.78375,0.324,2.9,8.86,27.7,10300020101,0,-70.76906302,45.39699709,1.64537005,7848,529.030432,9.513723459,1109.403591,0.2099999934,285.1085793,1.397886123,0,24.00936186,75.10373444,0,0,0,0.07437861711,0.2560015172,0,13.15946311,61.51194715
7854,2011088,0.287,0,0,0,1.09,7.57,0.258,4.79,3.98,44.5,10500030403,0,-69.52265928,44.21023236,1.691257492,7854,202.5211388,10.6065944,705.6156278,0.2199999988,259.0126468,2.709906708,8.973789427,24.4767578,82.29264844,0,0,0,2.145879507,0.5969783802,0.1286036078,2106.021697,29.90236457
8042,2010404,0.099,0,0,3.1,0.91,4.36875,0.244,7.55,2.44,61,10600010106,0,-70.52590817,44.04162159,1.766523425,8042,1518.825977,8.666233927,1042.50204,0.2074831131,260.5385138,8.60883991,2.96836118,24.91009046,96.13236526,0,0,0,2.148941994,1.164308577,0.02138697852,3925.260605,539.2761619
8291,2010601,0.251,0,0.111,2,11.22,23.7175,0.443,1.07,7.13,94.8,10900050204,0,-71.56460107,41.50221019,1.639934237,8291,279.7585141,4.885098165,1039.549083,0.3276214968,375.12327,10.39588027,1.223044738,28.47155459,86.7189201,13.80659,458377,0,10.08138084,3.203122112,0.1691048712,5052.687405,12.17148504
8335,2010571,0.349,0,0.117,12.2,35.64,37.78375,0.638,2.03,2.49,441.9,10900040608,0,-71.44656804,41.77438707,1.405111027,8335,52.13452304,12.35897436,1245.461538,0.1099999994,145.7401709,94.7008547,0,26.38815991,59.01551632,10.24836346,2785.394571,0,0.9944370389,31.9928145,0.04421806641,39796.37714,7.97607939
8378,2010609,0.192,0,0,0,2.18,6.555,0.219,5.15,4.57,25.4,10400010203,0,-70.95993555,44.74339794,1.840252044,8378,556.4008138,7.276656099,922.9953279,0.2300000042,257.8369765,4.056893486,0,27.59478921,99.18032787,0,0,0,0,0.1897334913,0,77.39396073,144.647854
10598,2011476,0.0638,1.53,0,0,57.12,133.13375,0.984,0.6,5.4,265.5,51201110704,5,-87.34723389,39.44668667,1.914833377,10598,727.7369769,16.74968695,1623.735788,0.3233691859,65.53744052,31.36818687,40.45235447,12.0845708,72.36997558,0,0,0,21.79626656,9.019670955,0.2304593609,24230.62183,17.10911304
10987,2010290,0.0929,0,0.124,0,3.33,8.5,0.228,4,3.43,207.9,71401040202,7,-90.92485451,37.94319406,2.566340048,10987,6799.85,15.65910808,2113.94117,0.3700000048,64.72362335,4.145825063,7.771602488,10.64103474,33.33333333,0,0,0,0.9620614052,0.2778668433,0.2119099444,619.6079651,83.355832
11168,2010460,0.144,0,0,5.2,1.45,8.48,0.283,23.7,4.26,25.5,10500021208,0,-68.22671292,44.8775434,1.792406173,11168,487.9816767,9.793578848,1113.315392,0.2199999988,263.9391879,0,0,30.77585665,85.24521153,0,0,0,1.063071609,0.4485506452,0.0004489708199,133.6359846,95.48832741
11172,2011289,0.149,0,0,0,1.27,3.315,0.158,6.37,2.98,20.4,10500020602,0,-67.69858828,44.76676804,1.980956669,11172,239.4148786,10.16354121,993.2481465,0.2288426958,264.8979503,3.595505618,0,29.17422916,92.68053856,0,0,0,11.57546043,0.2483586934,0.007555875538,0.582183451,83.94498733
11328,2010284,0.0773,0.72,1.051,1,96.8,97.533,1.303,0.5,4.49,231.8,20402050802,1,-75.68689698,39.42423184,3.813216475,11328,2358.953662,12.21025306,2060.547112,0.4223557084,170.2318283,11.28066227,65.60485255,18.22454453,78.59858068,0,1573.965,0,29.61076164,7.783069716,1.11199038,29017.54519,72.1545206
